build_id,repo_name,branch,commit_sha,duration_seconds,log_line_count,char_density,error_count,warning_count,step_count,unique_templates,template_entropy,suspicious_pattern_count,external_ip_count,external_url_count,base64_pattern_count,event_distribution,build_started_at,build_finished_at,label
build-000315,acme-corp/data-pipeline,main,429b3216bdf00563a5266c005df7b943ec0fb9de,183.343495,2832,28.02,71,133,12,277,7.2688,0,0,0,0,"{""install_dependencies"": 236, ""unit_tests"": 236, ""type_check"": 236, ""checkout"": 236, ""save_cache"": 236, ""deploy_production"": 236, ""e2e_tests"": 236, ""restore_cache"": 236, ""lint"": 236, ""build"": 236, ""upload_artifacts"": 236, ""integration_tests"": 236}",2025-12-17T12:51:02.880650,2025-12-17T12:54:06.224145,normal
build-000803,startup-io/auth-service,main,bb43fdc29da6cd788db585242bb20bcbfeee957e,151.035389,1199,27.38,35,52,11,240,7.2459,0,0,0,0,"{""checkout"": 109, ""deploy_production"": 109, ""upload_artifacts"": 109, ""save_cache"": 109, ""type_check"": 109, ""lint"": 109, ""restore_cache"": 109, ""unit_tests"": 109, ""setup_environment"": 109, ""integration_tests"": 109, ""install_dependencies"": 109}",2025-12-06T12:52:14.805293,2025-12-06T12:54:45.840682,normal
build-000419,startup-io/auth-service,develop,2b28911c7ce0e944694c7ec206490ab6018bbf5c,273.03003,1157,27.96,31,53,13,243,7.2718,0,0,0,0,"{""lint"": 89, ""integration_tests"": 89, ""build"": 89, ""deploy_staging"": 89, ""install_dependencies"": 89, ""e2e_tests"": 89, ""deploy_production"": 89, ""save_cache"": 89, ""checkout"": 89, ""upload_artifacts"": 89, ""unit_tests"": 89, ""type_check"": 89, ""setup_environment"": 89}",2025-11-25T12:51:17.900190,2025-11-25T12:55:50.930220,normal
build-000650,acme-corp/api-service,main,1736de88eb91accd347f5dd97a812c2c5c8fc44d,196.043539,2210,27.91,59,102,13,267,7.2823,0,0,0,0,"{""deploy_production"": 170, ""restore_cache"": 170, ""checkout"": 170, ""type_check"": 170, ""save_cache"": 170, ""install_dependencies"": 170, ""setup_node"": 170, ""integration_tests"": 170, ""upload_artifacts"": 170, ""build"": 170, ""setup_environment"": 170, ""deploy_staging"": 170, ""lint"": 170}",2025-12-19T12:51:51.883567,2025-12-19T12:55:07.927106,normal
build-000696,acme-corp/api-service,feature/feat-914,913a5d1c61dcfcac2a9c328839df0815e6907cc7,207.598329,1417,28.38,36,68,13,241,7.2164,0,0,0,0,"{""restore_cache"": 109, ""integration_tests"": 109, ""setup_node"": 109, ""type_check"": 109, ""deploy_production"": 109, ""setup_environment"": 109, ""deploy_staging"": 109, ""save_cache"": 109, ""upload_artifacts"": 109, ""lint"": 109, ""checkout"": 109, ""unit_tests"": 109, ""e2e_tests"": 109}",2025-12-11T12:51:58.955512,2025-12-11T12:55:26.553841,normal
build-000631,startup-io/auth-service,feature/feat-714,a5bc4035890e0d060213f882de071629e85393b5,213.499615,2030,27.68,62,84,10,257,7.2988,0,0,0,0,"{""upload_artifacts"": 203, ""e2e_tests"": 203, ""setup_node"": 203, ""save_cache"": 203, ""build"": 203, ""type_check"": 203, ""deploy_production"": 203, ""restore_cache"": 203, ""deploy_staging"": 203, ""integration_tests"": 203}",2025-12-19T12:51:49.253143,2025-12-19T12:55:22.752758,normal
build-000498,startup-io/auth-service,feature/feat-844,035eea11f4e97db6e16b8c0418494e5a2ea1ee11,119.902799,1729,27.6,49,77,13,264,7.3072,0,0,0,0,"{""setup_environment"": 133, ""setup_node"": 133, ""upload_artifacts"": 133, ""restore_cache"": 133, ""e2e_tests"": 133, ""deploy_production"": 133, ""type_check"": 133, ""checkout"": 133, ""deploy_staging"": 133, ""lint"": 133, ""install_dependencies"": 133, ""build"": 133, ""save_cache"": 133}",2025-11-26T12:51:29.683058,2025-11-26T12:53:29.585857,normal
build-000684,acme-corp/data-pipeline,develop,0f0db0033ae8efb0e76d8a1e066f2de2a3963c9a,178.361728,1200,27.91,36,53,15,235,7.1958,0,0,0,0,"{""lint"": 80, ""checkout"": 80, ""deploy_staging"": 80, ""build"": 80, ""upload_artifacts"": 80, ""install_dependencies"": 80, ""type_check"": 80, ""save_cache"": 80, ""integration_tests"": 80, ""setup_node"": 80, ""deploy_production"": 80, ""unit_tests"": 80, ""e2e_tests"": 80, ""setup_environment"": 80, ""restore_cache"": 80}",2025-12-11T12:51:57.057986,2025-12-11T12:54:55.419714,normal
build-000376,acme-corp/api-service,feature/feat-357,d6b00e28e4b3c875ebb08d6fa149f199e14ced03,124.606005,871,27.9,28,43,13,221,7.2513,0,0,0,0,"{""type_check"": 67, ""unit_tests"": 67, ""integration_tests"": 67, ""deploy_production"": 67, ""deploy_staging"": 67, ""install_dependencies"": 67, ""upload_artifacts"": 67, ""e2e_tests"": 67, ""build"": 67, ""setup_node"": 67, ""setup_environment"": 67, ""lint"": 67, ""restore_cache"": 67}",2025-12-19T12:51:11.163759,2025-12-19T12:53:15.769764,normal
build-000580,acme-corp/data-pipeline,main,2f85b920e5b8ad31648629ed8aa99b4c01c94084,238.905929,1694,27.67,46,60,14,262,7.3008,0,0,0,0,"{""e2e_tests"": 121, ""build"": 121, ""deploy_production"": 121, ""lint"": 121, ""setup_environment"": 121, ""setup_node"": 121, ""install_dependencies"": 121, ""unit_tests"": 121, ""restore_cache"": 121, ""save_cache"": 121, ""deploy_staging"": 121, ""checkout"": 121, ""upload_artifacts"": 121, ""type_check"": 121}",2025-12-18T12:51:41.188800,2025-12-18T12:55:40.094729,normal
build-000810,startup-io/mobile-backend,develop,7902a15a5943956a6695363fb6bb8711a03c5d3c,154.418544,2873,27.86,86,136,13,283,7.3022,0,0,0,0,"{""integration_tests"": 221, ""setup_environment"": 221, ""upload_artifacts"": 221, ""lint"": 221, ""deploy_staging"": 221, ""type_check"": 221, ""unit_tests"": 221, ""setup_node"": 221, ""install_dependencies"": 221, ""deploy_production"": 221, ""checkout"": 221, ""e2e_tests"": 221, ""build"": 221}",2025-12-01T12:52:15.900060,2025-12-01T12:54:50.318604,normal
build-000974,acme-corp/web-app,main,a2a32ce3de95f46d9a8442f17e6373bb91c725b4,280.168032,7980,28.02,215,362,14,340,7.3512,54,22,4,0,"{""e2e_tests"": 564, ""install_dependencies"": 564, ""unit_tests"": 564, ""restore_cache"": 564, ""lint"": 564, ""deploy_production"": 594, ""save_cache"": 564, ""setup_node"": 564, ""upload_artifacts"": 592, ""type_check"": 564, ""build"": 564, ""checkout"": 564, ""integration_tests"": 564, ""setup_environment"": 590}",2025-12-07T12:52:54.444750,2025-12-07T12:57:34.612782,exfiltration
build-000692,startup-io/auth-service,feature/feat-944,26fcf8d7e9fb78d905b539a46eca15896da75e88,309.438493,1470,28.19,49,63,14,248,7.2327,0,0,0,0,"{""deploy_production"": 105, ""setup_node"": 105, ""build"": 105, ""integration_tests"": 105, ""type_check"": 105, ""restore_cache"": 105, ""checkout"": 105, ""e2e_tests"": 105, ""setup_environment"": 105, ""save_cache"": 105, ""lint"": 105, ""unit_tests"": 105, ""upload_artifacts"": 105, ""deploy_staging"": 105}",2025-12-05T12:51:58.307428,2025-12-05T12:57:07.745921,normal
build-000389,acme-corp/web-app,feature/feat-613,6bdf75a01352ca18c2c12a89a727bf3ff764ebc2,136.371769,1760,27.58,50,75,11,243,7.1821,0,0,0,0,"{""lint"": 160, ""deploy_staging"": 160, ""unit_tests"": 160, ""checkout"": 160, ""integration_tests"": 160, ""install_dependencies"": 160, ""type_check"": 160, ""setup_node"": 160, ""deploy_production"": 160, ""restore_cache"": 160, ""save_cache"": 160}",2025-12-10T12:51:13.274901,2025-12-10T12:53:29.646670,normal
build-000423,startup-io/mobile-backend,develop,46ce2069d41acf47bbfa98b6114fc61810059426,189.987132,2354,27.78,62,117,11,274,7.2995,0,0,0,0,"{""e2e_tests"": 214, ""unit_tests"": 214, ""type_check"": 214, ""build"": 214, ""lint"": 214, ""deploy_production"": 214, ""upload_artifacts"": 214, ""setup_node"": 214, ""integration_tests"": 214, ""restore_cache"": 214, ""install_dependencies"": 214}",2025-12-20T12:51:18.429815,2025-12-20T12:54:28.416947,normal
build-000651,acme-corp/web-app,main,a6e24b1b6c43052fd60f093b6c5656813011e16f,139.914573,2760,27.81,90,137,10,269,7.2641,0,0,0,0,"{""deploy_staging"": 276, ""integration_tests"": 276, ""save_cache"": 276, ""restore_cache"": 276, ""checkout"": 276, ""deploy_production"": 276, ""unit_tests"": 276, ""e2e_tests"": 276, ""setup_environment"": 276, ""setup_node"": 276}",2025-11-29T12:51:52.031520,2025-11-29T12:54:11.946093,normal
build-000107,startup-io/mobile-backend,develop,1ef96404ae89b69cdda7455f81435124d477def0,237.240106,2490,27.4,73,122,10,269,7.2628,0,0,0,0,"{""restore_cache"": 249, ""unit_tests"": 249, ""save_cache"": 249, ""type_check"": 249, ""checkout"": 249, ""setup_node"": 249, ""deploy_production"": 249, ""setup_environment"": 249, ""integration_tests"": 249, ""deploy_staging"": 249}",2025-12-04T12:50:35.996470,2025-12-04T12:54:33.236576,normal
build-000468,startup-io/auth-service,main,4674c67be7332daf4b0a6adaa60dff1ea93cb281,206.400867,1554,27.95,38,83,14,258,7.2523,0,0,0,0,"{""setup_environment"": 111, ""integration_tests"": 111, ""install_dependencies"": 111, ""checkout"": 111, ""unit_tests"": 111, ""build"": 111, ""type_check"": 111, ""setup_node"": 111, ""save_cache"": 111, ""e2e_tests"": 111, ""restore_cache"": 111, ""deploy_staging"": 111, ""lint"": 111, ""upload_artifacts"": 111}",2025-12-08T12:51:25.700328,2025-12-08T12:54:52.101195,normal
build-000453,acme-corp/api-service,develop,82af5b8ac158a483c077d0d69ac23f21f41fcb4f,191.465944,1989,27.95,74,79,13,265,7.3005,0,0,0,0,"{""install_dependencies"": 153, ""upload_artifacts"": 153, ""setup_node"": 153, ""type_check"": 153, ""integration_tests"": 153, ""deploy_production"": 153, ""restore_cache"": 153, ""deploy_staging"": 153, ""save_cache"": 153, ""lint"": 153, ""setup_environment"": 153, ""e2e_tests"": 153, ""checkout"": 153}",2025-12-17T12:51:23.301512,2025-12-17T12:54:34.767456,normal
build-000269,acme-corp/api-service,develop,379001d35ecae69dad5daf27eb70763c89176026,128.375198,1651,27.75,50,78,13,255,7.2441,0,0,0,0,"{""setup_environment"": 127, ""build"": 127, ""setup_node"": 127, ""lint"": 127, ""integration_tests"": 127, ""install_dependencies"": 127, ""restore_cache"": 127, ""upload_artifacts"": 127, ""deploy_production"": 127, ""e2e_tests"": 127, ""checkout"": 127, ""type_check"": 127, ""unit_tests"": 127}",2025-12-13T12:50:56.692803,2025-12-13T12:53:05.068001,normal
build-000484,acme-corp/web-app,develop,7b04c804f4bb677ea7fe9dddb7d442768fe65a08,139.416462,3393,27.91,87,133,13,290,7.3087,0,0,0,0,"{""setup_environment"": 261, ""deploy_production"": 261, ""save_cache"": 261, ""install_dependencies"": 261, ""unit_tests"": 261, ""integration_tests"": 261, ""lint"": 261, ""setup_node"": 261, ""build"": 261, ""e2e_tests"": 261, ""checkout"": 261, ""restore_cache"": 261, ""type_check"": 261}",2025-12-03T12:51:28.255542,2025-12-03T12:53:47.672004,normal
build-000027,acme-corp/data-pipeline,main,b18ac1bede31882941556a263fae80593578dc88,139.38468,2444,27.96,63,100,13,269,7.2761,0,0,0,0,"{""restore_cache"": 188, ""deploy_production"": 188, ""upload_artifacts"": 188, ""save_cache"": 188, ""checkout"": 188, ""e2e_tests"": 188, ""deploy_staging"": 188, ""unit_tests"": 188, ""lint"": 188, ""build"": 188, ""setup_node"": 188, ""integration_tests"": 188, ""install_dependencies"": 188}",2025-12-20T12:50:24.375272,2025-12-20T12:52:43.759952,normal
build-000829,acme-corp/web-app,feature/feat-851,68fd11a3577030f65f4078b0279f7a5bdf761969,190.107659,3014,27.85,93,146,11,276,7.2673,0,0,0,0,"{""type_check"": 274, ""setup_node"": 274, ""unit_tests"": 274, ""install_dependencies"": 274, ""restore_cache"": 274, ""save_cache"": 274, ""upload_artifacts"": 274, ""deploy_production"": 274, ""deploy_staging"": 274, ""build"": 274, ""setup_environment"": 274}",2025-12-14T12:52:18.810125,2025-12-14T12:55:28.917784,normal
build-000028,acme-corp/web-app,main,332168d4d3de5e67c626516672a8b561fca26755,241.859971,2702,27.59,68,122,14,274,7.2797,0,0,0,0,"{""unit_tests"": 193, ""e2e_tests"": 193, ""lint"": 193, ""restore_cache"": 193, ""setup_environment"": 193, ""build"": 193, ""save_cache"": 193, ""upload_artifacts"": 193, ""type_check"": 193, ""setup_node"": 193, ""install_dependencies"": 193, ""deploy_production"": 193, ""checkout"": 193, ""deploy_staging"": 193}",2025-11-22T12:50:24.543409,2025-11-22T12:54:26.403380,normal
build-000966,acme-corp/api-service,feature/feat-319,d41c454819c02b3c73f4b50bb6ba18ea5dc8ddd0,151.636032,9015,27.98,269,368,14,342,7.3559,43,20,4,0,"{""restore_cache"": 639, ""deploy_staging"": 652, ""install_dependencies"": 639, ""type_check"": 639, ""build"": 639, ""save_cache"": 639, ""setup_node"": 639, ""e2e_tests"": 639, ""checkout"": 639, ""setup_environment"": 639, ""lint"": 639, ""deploy_production"": 663, ""upload_artifacts"": 655, ""integration_tests"": 655}",2025-12-16T12:52:49.934529,2025-12-16T12:55:21.570561,exfiltration
build-000685,acme-corp/web-app,main,03fc907e6236bf18e87a3ebdce8d0dc53dd1f122,153.403065,1260,27.41,34,51,10,230,7.2358,0,0,0,0,"{""unit_tests"": 126, ""type_check"": 126, ""e2e_tests"": 126, ""deploy_production"": 126, ""deploy_staging"": 126, ""integration_tests"": 126, ""install_dependencies"": 126, ""setup_node"": 126, ""restore_cache"": 126, ""upload_artifacts"": 126}",2025-12-10T12:51:57.145768,2025-12-10T12:54:30.548833,normal
build-000273,acme-corp/data-pipeline,main,f82665a1c287c4659a2960b6bf5ed42abd81e072,31.70133,1305,27.51,41,54,15,245,7.2183,0,0,0,0,"{""install_dependencies"": 87, ""e2e_tests"": 87, ""save_cache"": 87, ""integration_tests"": 87, ""type_check"": 87, ""unit_tests"": 87, ""restore_cache"": 87, ""setup_node"": 87, ""setup_environment"": 87, ""lint"": 87, ""upload_artifacts"": 87, ""build"": 87, ""deploy_production"": 87, ""deploy_staging"": 87, ""checkout"": 87}",2025-12-15T12:50:57.174212,2025-12-15T12:51:28.875542,normal
build-000340,acme-corp/api-service,develop,089765d38bcfb2dfa876c586455547ffc5de4383,236.140704,2970,27.8,92,144,15,285,7.3341,0,0,0,0,"{""restore_cache"": 198, ""setup_node"": 198, ""setup_environment"": 198, ""lint"": 198, ""integration_tests"": 198, ""deploy_staging"": 198, ""unit_tests"": 198, ""install_dependencies"": 198, ""type_check"": 198, ""build"": 198, ""checkout"": 198, ""deploy_production"": 198, ""save_cache"": 198, ""upload_artifacts"": 198, ""e2e_tests"": 198}",2025-12-09T12:51:06.166351,2025-12-09T12:55:02.307055,normal
build-000178,acme-corp/data-pipeline,develop,60c8b8204180cd00477e3436f2e378089b466e4b,178.859028,1152,27.97,28,49,12,244,7.2394,0,0,0,0,"{""type_check"": 96, ""install_dependencies"": 96, ""upload_artifacts"": 96, ""save_cache"": 96, ""deploy_production"": 96, ""build"": 96, ""lint"": 96, ""unit_tests"": 96, ""setup_environment"": 96, ""checkout"": 96, ""restore_cache"": 96, ""deploy_staging"": 96}",2025-12-14T12:50:45.042078,2025-12-14T12:53:43.901106,normal
build-000035,startup-io/auth-service,feature/feat-157,b1a2ea3b3580926e9f6772ec8896645dd8126cbf,201.698162,1425,27.88,43,69,15,252,7.2992,0,0,0,0,"{""e2e_tests"": 95, ""install_dependencies"": 95, ""save_cache"": 95, ""deploy_staging"": 95, ""lint"": 95, ""checkout"": 95, ""setup_environment"": 95, ""upload_artifacts"": 95, ""setup_node"": 95, ""deploy_production"": 95, ""restore_cache"": 95, ""unit_tests"": 95, ""integration_tests"": 95, ""type_check"": 95, ""build"": 95}",2025-12-17T12:50:25.608673,2025-12-17T12:53:47.306835,normal
build-000866,acme-corp/web-app,feature/feat-918,f91147c6c828211c8b6683851e17036a37fb2b4f,166.592041,1665,27.87,42,77,15,261,7.3111,0,0,0,0,"{""restore_cache"": 111, ""unit_tests"": 111, ""build"": 111, ""deploy_production"": 111, ""deploy_staging"": 111, ""e2e_tests"": 111, ""install_dependencies"": 111, ""setup_node"": 111, ""lint"": 111, ""setup_environment"": 111, ""save_cache"": 111, ""checkout"": 111, ""integration_tests"": 111, ""upload_artifacts"": 111, ""type_check"": 111}",2025-11-22T12:52:24.533049,2025-11-22T12:55:11.125090,normal
build-000448,acme-corp/api-service,main,2f243b721ec086eb5ccab09dd67b1934655ae60b,262.929539,2480,27.59,64,113,10,277,7.2965,0,0,0,0,"{""unit_tests"": 248, ""deploy_production"": 248, ""install_dependencies"": 248, ""restore_cache"": 248, ""deploy_staging"": 248, ""lint"": 248, ""e2e_tests"": 248, ""setup_environment"": 248, ""setup_node"": 248, ""build"": 248}",2025-11-26T12:51:22.493300,2025-11-26T12:55:45.422839,normal
build-000262,acme-corp/api-service,develop,d462022cea887f0a98f8858cc7b6eff03363e830,140.242574,2420,27.87,79,118,11,269,7.255,0,0,0,0,"{""e2e_tests"": 220, ""install_dependencies"": 220, ""setup_environment"": 220, ""deploy_production"": 220, ""deploy_staging"": 220, ""setup_node"": 220, ""save_cache"": 220, ""lint"": 220, ""type_check"": 220, ""unit_tests"": 220, ""upload_artifacts"": 220}",2025-12-07T12:50:56.047335,2025-12-07T12:53:16.289909,normal
build-000221,startup-io/mobile-backend,main,17718d8c29baecb82aadb685f0bec8a3ed3b25cf,203.043927,1924,27.97,54,82,13,272,7.285,0,0,0,0,"{""lint"": 148, ""setup_environment"": 148, ""build"": 148, ""setup_node"": 148, ""install_dependencies"": 148, ""deploy_production"": 148, ""integration_tests"": 148, ""unit_tests"": 148, ""upload_artifacts"": 148, ""e2e_tests"": 148, ""save_cache"": 148, ""type_check"": 148, ""checkout"": 148}",2025-12-01T12:50:50.967184,2025-12-01T12:54:14.011111,normal
build-000247,acme-corp/data-pipeline,main,e01c7e2ab7729fd446d46492520f7271e29b5c31,184.642098,1260,27.63,43,73,14,246,7.2269,0,0,0,0,"{""e2e_tests"": 90, ""unit_tests"": 90, ""checkout"": 90, ""type_check"": 90, ""setup_node"": 90, ""upload_artifacts"": 90, ""install_dependencies"": 90, ""integration_tests"": 90, ""lint"": 90, ""deploy_staging"": 90, ""deploy_production"": 90, ""save_cache"": 90, ""restore_cache"": 90, ""build"": 90}",2025-12-08T12:50:54.178749,2025-12-08T12:53:58.820847,normal
build-000222,acme-corp/api-service,feature/feat-331,b50222e4f7761490a3251b43bd5b2b706edd50c5,55.953474,1892,27.96,61,96,11,265,7.2772,0,0,0,0,"{""setup_environment"": 172, ""integration_tests"": 172, ""type_check"": 172, ""lint"": 172, ""checkout"": 172, ""setup_node"": 172, ""restore_cache"": 172, ""build"": 172, ""save_cache"": 172, ""e2e_tests"": 172, ""upload_artifacts"": 172}",2025-12-13T12:50:51.093039,2025-12-13T12:51:47.046513,normal
build-000839,startup-io/auth-service,develop,5a7fe55fc519f08c48bacc6b4c29f99919ab6756,253.029511,3165,27.85,106,127,15,283,7.3224,0,0,0,0,"{""deploy_staging"": 211, ""type_check"": 211, ""lint"": 211, ""checkout"": 211, ""setup_node"": 211, ""save_cache"": 211, ""setup_environment"": 211, ""build"": 211, ""e2e_tests"": 211, ""restore_cache"": 211, ""upload_artifacts"": 211, ""install_dependencies"": 211, ""integration_tests"": 211, ""deploy_production"": 211, ""unit_tests"": 211}",2025-12-12T12:52:20.260777,2025-12-12T12:56:33.290288,normal
build-000734,acme-corp/web-app,main,e049fa3752db58c6b7553029f72a1c9cd77e454a,280.19427,2277,28.09,55,125,11,275,7.3172,0,0,0,0,"{""checkout"": 207, ""setup_node"": 207, ""build"": 207, ""unit_tests"": 207, ""integration_tests"": 207, ""save_cache"": 207, ""lint"": 207, ""deploy_production"": 207, ""restore_cache"": 207, ""type_check"": 207, ""deploy_staging"": 207}",2025-11-28T12:52:04.912020,2025-11-28T12:56:45.106290,normal
build-000422,acme-corp/web-app,feature/feat-649,3eef820617d398d0133b0b383c88d3e8d6124ea4,112.636679,2266,28.05,66,112,11,257,7.2632,0,0,0,0,"{""lint"": 206, ""unit_tests"": 206, ""setup_node"": 206, ""upload_artifacts"": 206, ""checkout"": 206, ""deploy_staging"": 206, ""restore_cache"": 206, ""integration_tests"": 206, ""deploy_production"": 206, ""install_dependencies"": 206, ""type_check"": 206}",2025-12-16T12:51:18.276702,2025-12-16T12:53:10.913381,normal
build-000773,startup-io/auth-service,feature/feat-246,9a364bddd3080893c01518392086bb734bbdd39d,143.867276,2328,27.95,56,112,12,268,7.271,0,0,0,0,"{""save_cache"": 194, ""restore_cache"": 194, ""type_check"": 194, ""build"": 194, ""e2e_tests"": 194, ""integration_tests"": 194, ""unit_tests"": 194, ""install_dependencies"": 194, ""deploy_production"": 194, ""setup_environment"": 194, ""upload_artifacts"": 194, ""setup_node"": 194}",2025-12-18T12:52:10.797493,2025-12-18T12:54:34.664769,normal
build-000902,acme-corp/web-app,develop,bb7f4d3f024f9bd9ff536844fa1e88e89ed731c0,687.47797,2236,28.01,61,101,10,272,7.3289,16,0,0,0,"{""install_dependencies"": 221, ""lint"": 221, ""type_check"": 221, ""setup_node"": 221, ""deploy_staging"": 221, ""build"": 235, ""setup_environment"": 221, ""restore_cache"": 221, ""unit_tests"": 233, ""upload_artifacts"": 221}",2025-12-05T12:52:29.760895,2025-12-05T13:03:57.238865,cryptomining
build-000649,acme-corp/web-app,feature/feat-283,ef694cd511f01d17cd16115d870cbf42f3034782,235.144589,1710,28.2,53,80,15,268,7.3209,0,0,0,0,"{""install_dependencies"": 114, ""unit_tests"": 114, ""setup_node"": 114, ""upload_artifacts"": 114, ""save_cache"": 114, ""integration_tests"": 114, ""e2e_tests"": 114, ""restore_cache"": 114, ""lint"": 114, ""setup_environment"": 114, ""type_check"": 114, ""build"": 114, ""deploy_staging"": 114, ""deploy_production"": 114, ""checkout"": 114}",2025-12-20T12:51:51.767069,2025-12-20T12:55:46.911658,normal
build-000860,startup-io/auth-service,develop,1ee9487cbbe7472e155bdcaa5d849f375b457b82,222.567109,1605,27.82,58,69,15,264,7.2832,0,0,0,0,"{""unit_tests"": 107, ""integration_tests"": 107, ""deploy_production"": 107, ""checkout"": 107, ""setup_node"": 107, ""save_cache"": 107, ""type_check"": 107, ""build"": 107, ""restore_cache"": 107, ""deploy_staging"": 107, ""install_dependencies"": 107, ""e2e_tests"": 107, ""setup_environment"": 107, ""lint"": 107, ""upload_artifacts"": 107}",2025-12-14T12:52:23.436210,2025-12-14T12:56:06.003319,normal
build-000043,startup-io/mobile-backend,main,77e1d12d6e4ad59f7437c35d2ccba95f54bc5881,131.490384,1560,28.13,41,65,12,250,7.2779,0,0,0,0,"{""install_dependencies"": 130, ""restore_cache"": 130, ""e2e_tests"": 130, ""deploy_staging"": 130, ""save_cache"": 130, ""lint"": 130, ""integration_tests"": 130, ""setup_environment"": 130, ""setup_node"": 130, ""deploy_production"": 130, ""build"": 130, ""upload_artifacts"": 130}",2025-12-02T12:50:26.687282,2025-12-02T12:52:38.177666,normal
build-000439,startup-io/mobile-backend,main,b0dd01d3306f9611fdb591031168a1523be089f3,148.943322,2132,27.74,70,89,13,259,7.2683,0,0,0,0,"{""build"": 164, ""type_check"": 164, ""integration_tests"": 164, ""unit_tests"": 164, ""deploy_staging"": 164, ""lint"": 164, ""upload_artifacts"": 164, ""checkout"": 164, ""restore_cache"": 164, ""save_cache"": 164, ""setup_node"": 164, ""install_dependencies"": 164, ""deploy_production"": 164}",2025-12-17T12:51:20.964270,2025-12-17T12:53:49.907592,normal
build-000805,startup-io/mobile-backend,feature/feat-324,05754bf4b549dc2a3f2ffd845b3c46ab4515e21e,199.384756,1752,28.13,57,88,12,249,7.2643,0,0,0,0,"{""setup_environment"": 146, ""install_dependencies"": 146, ""save_cache"": 146, ""e2e_tests"": 146, ""restore_cache"": 146, ""build"": 146, ""lint"": 146, ""type_check"": 146, ""upload_artifacts"": 146, ""setup_node"": 146, ""deploy_staging"": 146, ""checkout"": 146}",2025-12-03T12:52:15.107872,2025-12-03T12:55:34.492628,normal
build-000586,acme-corp/web-app,main,896cf0552c178fe41bedeb58d33e5da855718ed1,225.535715,2184,27.84,62,83,13,268,7.3009,0,0,0,0,"{""setup_node"": 168, ""lint"": 168, ""unit_tests"": 168, ""save_cache"": 168, ""upload_artifacts"": 168, ""deploy_production"": 168, ""build"": 168, ""restore_cache"": 168, ""install_dependencies"": 168, ""e2e_tests"": 168, ""checkout"": 168, ""setup_environment"": 168, ""type_check"": 168}",2025-12-14T12:51:42.302177,2025-12-14T12:55:27.837892,normal
build-000469,acme-corp/web-app,main,e40815dbfb3873eba6adbc4f21148da3d7586bba,118.726031,2522,27.98,80,123,13,275,7.2823,0,0,0,0,"{""e2e_tests"": 194, ""setup_environment"": 194, ""deploy_staging"": 194, ""build"": 194, ""upload_artifacts"": 194, ""type_check"": 194, ""install_dependencies"": 194, ""restore_cache"": 194, ""checkout"": 194, ""unit_tests"": 194, ""lint"": 194, ""integration_tests"": 194, ""setup_node"": 194}",2025-11-29T12:51:25.818074,2025-11-29T12:53:24.544105,normal
build-000554,acme-corp/web-app,develop,e0032ee5b446402f2355fa9d3966b35df1b8b1aa,216.766434,1122,28.03,28,51,11,228,7.2177,0,0,0,0,"{""lint"": 102, ""unit_tests"": 102, ""upload_artifacts"": 102, ""install_dependencies"": 102, ""setup_node"": 102, ""checkout"": 102, ""integration_tests"": 102, ""restore_cache"": 102, ""type_check"": 102, ""deploy_staging"": 102, ""e2e_tests"": 102}",2025-11-23T12:51:37.519486,2025-11-23T12:55:14.285920,normal
build-000097,acme-corp/api-service,develop,b2a02f2630134c58a3ddc40bae8b9ba54afe32b0,192.845625,968,27.37,24,34,11,229,7.2013,0,0,0,0,"{""deploy_staging"": 88, ""restore_cache"": 88, ""upload_artifacts"": 88, ""deploy_production"": 88, ""build"": 88, ""integration_tests"": 88, ""setup_node"": 88, ""type_check"": 88, ""lint"": 88, ""e2e_tests"": 88, ""unit_tests"": 88}",2025-11-26T12:50:34.437370,2025-11-26T12:53:47.282995,normal
build-000955,acme-corp/data-pipeline,feature/feat-816,e55b1020772bade4907e5bfcad9cb9d1c23adcbb,154.485999,8330,28.19,252,385,15,340,7.3621,62,31,4,0,"{""deploy_production"": 575, ""install_dependencies"": 549, ""lint"": 549, ""setup_environment"": 549, ""restore_cache"": 549, ""checkout"": 549, ""save_cache"": 549, ""build"": 549, ""upload_artifacts"": 566, ""integration_tests"": 549, ""type_check"": 549, ""deploy_staging"": 572, ""setup_node"": 549, ""e2e_tests"": 549, ""unit_tests"": 578}",2025-11-26T12:52:42.968221,2025-11-26T12:55:17.454220,exfiltration
build-000287,acme-corp/data-pipeline,feature/feat-597,d62e1edcb5d3da4d30e25a7ef919c983c0fe1d71,199.615642,1790,27.66,52,85,10,250,7.268,0,0,0,0,"{""save_cache"": 179, ""deploy_production"": 179, ""type_check"": 179, ""upload_artifacts"": 179, ""setup_environment"": 179, ""unit_tests"": 179, ""setup_node"": 179, ""checkout"": 179, ""integration_tests"": 179, ""lint"": 179}",2025-11-26T12:50:58.995814,2025-11-26T12:54:18.611456,normal
